,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio,label
0,2014-09-19,92.699997,99.699997,89.949997,93.889999,93.889999,271879400,-0.012674427656560128,0.0618809038436563,-0.04196402217450235,0.0,0.0,,,,,,,0
1,2014-09-22,92.699997,92.949997,89.5,89.889999,89.889999,66657800,0.03126040751207482,0.034041584537118474,-0.004338625034360111,-0.04260304657155234,-0.04260304657155234,,,,,,,0
2,2014-09-23,88.940002,90.480003,86.620003,87.16999799999999,87.16999799999999,39009800,0.02030519720787427,0.03797183751225974,-0.006309452938154214,-0.030259217157183493,-0.030259217157183493,,,,,,,1
3,2014-09-24,88.470001,90.57,87.220001,90.57,90.57,32088000,-0.023186474550071723,0.0,-0.036987954068676165,0.03900426841813176,0.03900426841813176,,,,,,,0
4,2014-09-25,91.089996,91.5,88.5,88.91999799999999,88.91999799999999,28598000,0.024403936671253623,0.029014867949052503,-0.004723324442719723,-0.018217975046925017,-0.018217975046925017,0.013135411901381344,,,,,,1
5,2014-09-26,89.730003,90.459999,88.660004,90.459999,90.459999,18340000,-0.008069821004530464,0.0,-0.019898242537013444,0.017318950007173983,0.017318950007173983,-0.011695779479281132,,,,,,0
6,2014-09-29,89.620003,89.699997,88.019997,88.75,88.75,25302000,0.009802850704225374,0.010704191549295805,-0.008225385915492933,-0.018903371864949947,-0.018903371864949947,0.0047774535211269065,,,,,,1
7,2014-09-30,89.0,90.879997,88.459999,88.849998,88.849998,24419400,0.001688261152239967,0.022847485038772986,-0.004389409215293405,0.0011267380281689832,0.0011267380281689832,0.007428261281446691,,,,,,0
8,2014-10-01,88.699997,88.940002,86.040001,86.099998,86.099998,24029600,0.030197433918639494,0.032984948501392664,-0.0006968292844791169,-0.030951041777176003,-0.030951041777176003,0.029221842722923386,,,,,,1
9,2014-10-02,86.269997,88.199997,85.611,87.059998,87.059998,21469700,-0.009074213394766995,0.01309440645748694,-0.016643671413821837,0.011149826042969213,0.011149826042969213,0.013599823422923096,0.024190222241907255,,,,,1
10,2014-10-03,88.099998,89.940002,87.650002,88.099998,88.099998,18485700,0.0,0.020885403425321414,-0.005107786722083674,0.011945784790851954,0.011945784790851954,-0.0037230375419526895,0.005527816243537265,,,,,1
11,2014-10-06,89.150002,89.650002,88.059998,88.309998,88.309998,9268400,0.009511992062325891,0.015173865138124132,-0.0028309365378991203,0.0023836549916833594,0.0023836549916833594,-0.0070886650908988935,0.0013475314539133088,,,,,0
12,2014-10-07,87.949997,89.699997,87.059998,87.66999799999999,87.66999799999999,12791700,0.0031937835791897573,0.023155002239192424,-0.0069579105043438005,-0.007247197537021854,-0.007247197537021854,-0.0025322231671542905,0.009227791929458107,,,,,1
13,2014-10-08,88.0,88.5,87.059998,88.300003,88.300003,10252600,-0.0033975423534243765,0.0022649716104765627,-0.014043091255614204,0.007186095749654342,0.007186095749654342,-0.004665956806366056,-0.000543648905651839,,,,,1
14,2014-10-09,88.510002,90.349998,88.0,88.790001,88.790001,21507000,-0.003153496979913406,0.01756951213459268,-0.008897409517993005,0.0055492410345672205,0.0055492410345672205,-0.006261982134677546,-0.006205675118755805,0.0007357960648446404,,,,0
15,2014-10-10,88.25,88.739998,85.239998,85.879997,85.879997,15431400,0.02759668237994939,0.03330229506179405,-0.007452247582169891,-0.03277400571264777,-0.03277400571264777,0.022240364074535446,0.022135560857087455,0.028427285576174466,,,,0
16,2014-10-13,86.849998,86.889999,84.91999799999999,85.120003,85.120003,14845000,0.020324188663386256,0.0207941252069741,-0.0023496827179388946,-0.00884948796633056,-0.00884948796633056,0.02387214906465651,0.026997134856773908,0.03387370024724623,,,,0
17,2014-10-14,85.809998,85.879997,83.220001,84.949997,84.949997,15559200,0.010123614248038093,0.01094761663146393,-0.020364874174156777,-0.0019972508694577895,-0.0019972508694577895,0.019517401513269306,0.024461473494813646,0.034200535639807184,,,,1
18,2014-10-15,84.040001,86.489998,82.809998,85.599998,85.599998,16824300,-0.0182242644444921,0.010397196504607464,-0.032593458705454714,0.0076515717828689045,0.0076515717828689045,0.005467303866058648,0.016098144067713704,0.022476646942600986,,,,1
19,2014-10-16,84.980003,89.175003,84.014999,88.849998,88.849998,15232000,-0.04355650069907713,0.0036579066664694793,-0.054417547651492315,0.037967290606712334,0.037967290606712334,-0.03117613350987347,-0.019054574430040994,-0.014976542074129684,-0.0077490052391447906,,,0
