,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio,label
0,2012-09-04,73.57,73.91999799999999,73.300003,73.699997,63.82346,4513400,-0.0017638671002931927,0.002985088316896256,-0.005427327222279121,0.0,0.0,,,,,,,0
1,2012-09-05,72.5,72.769997,71.790001,71.940002,62.299313,10182200,0.0077842366476441605,0.011537322448225584,-0.002085084734915643,-0.02388053014439051,-0.023880670211235744,,,,,,,0
2,2012-09-06,72.139999,73.059998,71.620003,71.940002,62.299313,8389000,0.002780052744507877,0.015568473295288321,-0.004448137213007186,0.0,0.0,,,,,,,1
3,2012-09-07,72.010002,72.610001,71.879997,72.599998,62.870865,4799000,-0.008126666890541756,0.00013778237294159723,-0.009917369419211175,0.009174256069661935,0.009174290573637611,,,,,,,1
4,2012-09-10,72.239998,73.309998,72.239998,73.050003,63.260574,4762600,-0.01108836367878041,0.0035591374308361345,-0.01108836367878041,0.0061984161487167455,0.006198562720586054,-0.005530493954942206,,,,,,1
5,2012-09-11,72.93,73.769997,72.589996,73.540001,63.684895,3914900,-0.008294819033249579,0.0031274951981574706,-0.012918207602417686,0.00670770677449517,0.006707511063684057,-0.012591783891871544,,,,,,1
6,2012-09-12,73.83000200000001,73.93,72.91999799999999,73.639999,63.771492,3917800,0.002580160274038068,0.003938090765047475,-0.009777308660745776,0.0013597769736228837,0.0013597729885557186,-0.00931556775279152,,,,,,1
7,2012-09-13,73.370003,75.25,73.099998,74.730003,64.715424,4915600,-0.01819884845983477,0.006958343090124108,-0.021811922046891863,0.014801792705075867,0.014801786353061841,-0.016298704015842214,,,,,,0
8,2012-09-14,74.599998,74.639999,73.550003,73.68,63.806141000000004,6255200,0.012486400651465779,0.013029302388707809,-0.0017643458197611483,-0.014050621676008679,-0.014050483544695513,0.0006514820846903469,,,,,,1
9,2012-09-17,73.510002,74.5,73.440002,74.230003,64.282433,4361200,-0.009699595458725674,0.00363730283023167,-0.010642610374136607,0.007464752985884671,0.007464673345469963,-0.0035834809275165913,-0.01246129816268493,,,,,0
10,2012-09-18,73.870003,74.269997,73.32,73.510002,63.658928,3774600,0.004897306355671205,0.010338661125325554,-0.0025847094930021575,-0.009699595458725674,-0.009699461748748583,0.006094400595989535,-0.00304721390158591,,,,,1
11,2012-09-19,74.120003,74.870003,73.400002,74.269997,64.31706199999999,4477700,-0.0020195772998349293,0.008078713130956316,-0.011713949577781713,0.010338661125325554,0.01033843988073424,-0.0025043221692875317,-0.010111703653361115,,,,,0
12,2012-09-20,73.790001,74.099998,72.360001,72.610001,62.879513,8127000,0.016251204844357492,0.02052054785125268,-0.003443051873804559,-0.022350828962602542,-0.02235097430289945,0.014460812361096087,0.013441670383670612,,,,,0
13,2012-09-21,72.33000200000001,72.940002,71.18,71.879997,62.247349,29326400,0.00626050387842958,0.014746870398450351,-0.009738411647401635,-0.010053766560339183,-0.010053576591790736,0.019755190028736047,0.022732382696120323,,,,,1
14,2012-09-24,71.779999,72.33000200000001,71.5,72.029999,62.377258,5919700,-0.003470776113713381,0.004164972985769566,-0.007358031477967986,0.0020868392635018385,0.0020869804431349337,0.011522979474149153,0.019186467016332864,0.01564164860440065,,,,1
15,2012-09-25,72.25,73.529999,72.029999,72.07,62.411880000000004,7047400,0.0024975718051893914,0.020258068544470875,-0.0005550298321075342,0.0005553380612983716,0.0005550420315045823,0.006965433606216154,0.01658110309421379,0.013570146616715517,,,,0
16,2012-09-26,72.099998,72.260002,71.690002,71.779999,62.160740000000004,3928100,0.00445805244438624,0.006687141358137971,-0.0012537893738336914,-0.004023879561537269,-0.004023913395975298,0.004095851269097839,0.018096978519043683,0.017516503448265608,,,,1
17,2012-09-27,71.91999799999999,72.239998,71.58000200000001,72.019997,62.36858,2651100,-0.0013884893663632658,0.00305472103810267,-0.006109344880977918,0.0033435219189679177,0.0033435895389919423,-0.0008886226418477472,0.010941440333578134,0.0141998006470343,,,,0
18,2012-09-28,71.870003,71.889999,71.25,71.57,61.978896999999996,3350900,0.004191742350146743,0.004471133156350504,-0.004471147128685127,-0.006248222976182771,-0.006248065933199154,0.004527022495458999,0.014349580829956299,0.019617158958595615,,,,1
19,2012-10-01,72.089996,72.910004,71.709999,72.010002,62.35993199999999,3788900,0.0011108734589397873,0.012498291556775731,-0.0041661295884980465,0.006147855246611877,0.00614781834533118,-0.0016664684997511614,0.005068704205840158,0.01242417222355674,0.011526150214521858,,,1
20,2012-10-02,72.269997,72.5,71.690002,72.019997,62.36858,2791300,0.00347125812848903,0.00666485726179622,-0.004581991304442812,0.00013880016278844387,0.0001386787913753018,-0.001943876781889009,0.0028603430794360563,0.01087664675502098,0.010219426973872459,,,1
21,2012-10-03,72.269997,73.459999,72.029999,73.389999,63.555,5109300,-0.015260962191864902,0.0009538084337621378,-0.01853113528452288,0.019022522314184442,0.019022719452647552,-0.016187491704421908,-0.01705954376699237,-0.008220910317766728,-0.007650893277706627,,,0
22,2012-10-04,73.08000200000001,73.639999,72.82,72.970001,63.191303000000005,3868100,0.0015074825064071984,0.009181828022724048,-0.0020556529799143908,-0.005722823350903794,-0.005722555267091423,-0.007921079787295282,-0.010908618460893527,-0.004120433911829702,-0.0012333986400794306,,,1
23,2012-10-05,73.309998,73.879997,72.980003,73.099998,63.303852,3964000,0.0028727770963823396,0.010670301249529501,-0.0016415185127638399,0.0017815129261133933,0.0017810837038760852,-0.005499297004084913,-0.010998615895995378,-0.006420408748392337,-0.0026675527405621846,,,1
24,2012-10-08,73.07,73.879997,72.75,73.760002,63.87540799999999,2949500,-0.00935469063571892,0.0016268302161923653,-0.013693085312009634,0.009028782736765661,0.009028771266557323,-0.009652963404203851,-0.017502744915869672,-0.015735754273253133,-0.011110386764902613,-0.01190892104368435,,0
25,2012-10-09,73.879997,74.0,72.91999799999999,73.019997,63.234581000000006,2328800,0.01177759566328107,0.013421022189305187,-0.0013694741729448623,-0.010032605476339329,-0.010032452552005466,0.003122465206345959,-0.0062448345485419665,-0.006208316698049887,-0.0014447734091250775,-0.002267831372274598,,0
26,2012-10-10,73.83000200000001,73.879997,72.239998,72.260002,62.576427,4014900,0.021727095994268142,0.022418972531996317,-0.0002768336485792222,-0.010408039321064377,-0.010408134118892964,0.010545225282445836,0.004871263358115607,0.0023894832810364974,0.008102654079638727,0.008402960741684007,,1
27,2012-10-11,72.910004,73.08000200000001,72.260002,72.300003,62.61106899999999,3006700,0.008437081254339507,0.010788367463829829,-0.0005532641540831884,0.0005535704247559003,0.0005535950462622896,0.008132743784256435,0.004702587633363731,0.0015490529555488575,0.005864409161919548,0.008044218200101705,,0
28,2012-10-12,72.57,72.849998,71.980003,72.110001,62.44656,2335800,0.006379129019842944,0.010262057824683701,-0.0018027735154240165,-0.0026279666959351244,-0.0026274747041932223,0.00804326711907799,0.008098726832634018,0.004400667437701955,0.007426138435360885,0.010428499647365141,,1
29,2012-10-15,72.199997,72.82,72.150002,72.589996,62.862202,2407000,-0.0053726273796737,0.003168535785564641,-0.0060613586478224235,0.006656427587624192,0.006655963114701624,-0.0018459320482675512,0.0022317620736604926,-0.0017265427777862774,-0.0003650158625162492,0.003493647251337606,0.003039958839507584,1
