,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio,label
0,2012-09-04,85.029999,85.129997,82.209999,82.660004,70.48432199999999,11287600,0.028671605193728356,0.029881355921540953,-0.005444047643646477,0.0,0.0,,,,,,,1
1,2012-09-05,82.599998,83.08000200000001,81.779999,82.75,70.561081,6234700,-0.0018127129909365491,0.003987939577039468,-0.011722066465256753,0.0010887490399831279,0.001089022321872024,,,,,,,1
2,2012-09-06,83.550003,84.93,83.349998,84.790001,72.300591,6982600,-0.01462434232074128,0.001651126292592009,-0.016983169984866597,0.024652580060422924,0.024652541816925888,,,,,,,1
3,2012-09-07,87.260002,88.440002,86.75,88.099998,75.123024,10698000,-0.009534574563781484,0.0038592963418684345,-0.015323473673631627,0.039037586519193423,0.0390374817268091,,,,,,,0
4,2012-09-10,87.940002,88.629997,87.08000200000001,87.099998,74.270317,5591600,0.009644133401702337,0.017566004995775097,-0.00022957520618993588,-0.011350738055635357,-0.011350807709764155,-0.02319170891370148,,,,,,1
5,2012-09-11,87.699997,89.120003,87.410004,88.599998,75.54939300000001,5877800,-0.01015802506000063,0.005869131057993915,-0.01343108382462943,0.01722158478120739,0.01722190037239235,-0.026320531068183328,,,,,,1
6,2012-09-12,89.489998,90.239998,88.660004,89.120003,75.99279,6016400,0.0041516493216455785,0.012567268427942091,-0.005161568497702995,0.005869131057993915,0.005868968397932495,-0.017706500750454213,,,,,,1
7,2012-09-13,88.629997,90.970001,88.300003,90.68,77.322998,7836600,-0.022607002646669594,0.0031980701367444464,-0.026246107190119106,0.017504454078620446,0.01750439745665333,-0.021614475077194384,,,,,,1
8,2012-09-14,92.209999,94.279999,91.980003,93.16999799999999,79.446205,11375700,-0.010303735329048713,0.01191371711739242,-0.01277229822415582,0.02745917512130558,0.027458932722707052,-0.0368788094210325,,,,,,0
9,2012-09-17,92.940002,93.5,91.730003,91.989998,78.44001800000001,7996500,0.010327253186808383,0.01641484979704,-0.002826339880994455,-0.01266502120135271,-0.012665010241835972,-0.013892799519356291,-0.044504818882591834,,,,,1
10,2012-09-18,91.769997,93.07,91.769997,93.07,79.360947,6596500,-0.013968013323304884,0.0,-0.013968013323304884,0.011740428562679206,0.011740550594977917,-0.015730097775867646,-0.04440744171054023,,,,,1
11,2012-09-19,93.300003,94.230003,92.809998,93.940002,80.102806,6785200,-0.0068128484817362445,0.00308708743693642,-0.012028996976176543,0.00934782421833047,0.009347910125114822,-0.014583802116589273,-0.0413455643741627,,,,,0
12,2012-09-20,92.989998,92.989998,91.25,92.540001,78.909035,7094100,0.004862729577882696,0.004862729577882696,-0.013939928528853174,-0.014903139985030012,-0.0149029860452079,0.004344054415992282,-0.01846770457674818,,,,,0
13,2012-09-21,93.41999799999999,93.41999799999999,91.370003,91.720001,78.209808,10786300,0.018534637826704836,0.018534637826704836,-0.0038159397752296487,-0.00886103297102847,-0.008861177937355413,0.010161354010451928,-0.005745759858855282,,,,,0
14,2012-09-24,90.449997,91.779999,90.449997,90.870003,77.485023,8604700,-0.00462205333040433,0.010014261802104407,-0.00462205333040433,-0.009267313461978732,-0.0092671880744164,0.017145354336568053,0.007703283557721763,-0.016103620025191168,,,,0
15,2012-09-25,88.660004,89.550003,87.0,87.010002,74.193573,13936300,0.018963360097382864,0.02919205771308908,-0.00011495230169056292,-0.042478275256577214,-0.0424785316253955,0.048339267938414476,0.05058037810411764,0.0308776554983492,,,,0
16,2012-09-26,86.900002,87.93,85.800003,86.949997,74.142426,8864800,-0.0005749856437602396,0.01127088020486089,-0.013225923400549289,-0.0006896333596223547,-0.0006893723800038831,0.03298451867686669,0.04880969921137601,0.03480931306606805,,,,0
17,2012-09-27,87.839996,87.949997,86.75,86.91999799999999,74.116814,7585300,0.010584422700976148,0.011849965758167658,-0.0019557984803449946,-0.00034501438798217876,-0.00034544324190299847,0.020409597800497004,0.04484585929235796,0.03680014427366496,,,,0
18,2012-09-28,86.360001,86.589996,85.43,86.040001,73.366455,7519300,0.0037192003286934394,0.0063923174524369575,-0.007089737249073247,-0.010124217904376676,-0.010124005060444197,0.017642947261239383,0.04724545853968576,0.04580813909257575,,,,0
19,2012-10-01,86.720001,87.150002,85.239998,85.470001,72.880424,7385000,0.014625014453901741,0.01965603112605563,-0.0026910377595525947,-0.006624825585485605,-0.006624703347054117,0.011793597615612494,0.04660114137590843,0.05151124154856013,0.03749267769401343,,,0
20,2012-10-02,85.629997,85.93,84.349998,85.470001,72.880424,8819000,0.00187195505005322,0.005381993619024472,-0.013104048050730621,0.0,0.0,0.00818999171416901,0.037709133757937385,0.049069841475724685,0.0391365275636304,,,0
21,2012-10-03,85.510002,85.639999,84.550003,85.279999,72.718407,5584500,0.0026970333336893137,0.004221388417230187,-0.008559990719512078,-0.0022230255970161483,-0.0022230523796075152,0.006519711614912049,0.029866339468414216,0.04840526714046223,0.042935049752990784,,,1
22,2012-10-04,85.519997,86.5,85.199997,85.959999,73.298241,5076900,-0.0051186831679697065,0.0062820033304096246,-0.008841344914394478,0.00797373367699028,0.007973689522654315,-0.003676114514612694,0.01406469537069266,0.03645107534261394,0.03536529706102032,,,0
23,2012-10-05,86.849998,87.339996,85.010002,85.43,72.84630600000001,6547700,0.016621772211167007,0.022357438838815247,-0.004916282336415834,-0.00616564688419774,-0.006165700483862779,0.0010769050684769077,0.01299309493152312,0.03684108080689841,0.04022591595458258,,,1
24,2012-10-08,84.940002,85.809998,84.43,85.440002,72.854828,4532600,-0.005852059788107211,0.004330477426720769,-0.011821184180215716,0.00011707830972729205,0.00011698602809029346,0.0008894920203768031,0.006519171195712659,0.03160890765584656,0.03913270273565783,0.030463461365555666,,0
25,2012-10-09,85.720001,86.150002,84.5,84.75,72.266479,5810600,0.01144543952802346,0.016519197640118,-0.002949852507374673,-0.008075865915827207,-0.008075635014881843,0.0073392330383479365,0.012047195280236567,0.033463132350049385,0.04532153746312706,0.03983952849557526,,0
26,2012-10-10,83.889999,84.370003,82.599998,83.160004,70.910698,10634900,0.008778198230966927,0.014550251825384608,-0.0067340785601693876,-0.018761014749262506,-0.018760855914953467,0.0215006843915011,0.026839783461290345,0.04458068488468747,0.06172433986414938,0.059918181341116705,,0
