,Date,Open,High,Low,Close,Adj Close,Volume,open_close_ratio,high_close_ratio,low_close_ratio,close_lastclose_ratio,adjclose_lastadjclose_ratio,close_ma5_ratio,close_ma10_ratio,close_ma15_ratio,close_ma20_ratio,close_ma25_ratio,close_ma30_ratio,label
0,2012-09-04,17.540001,17.9,17.540001,17.719998999999998,17.719998999999998,17000,-0.0101579012504458,0.010158070550681186,-0.0101579012504458,0.0,0.0,,,,,,,0
1,2012-09-05,17.76,18.299999,17.59,17.66,17.66,34500,0.005662514156285381,0.03624003397508502,-0.003963759909399789,-0.003385948272344619,-0.003385948272344619,,,,,,,1
2,2012-09-06,17.85,18.08,17.709999,18.08,18.08,12500,-0.012721238938052881,0.0,-0.020464657079645954,0.02378255945639851,0.02378255945639851,,,,,,,1
3,2012-09-07,18.01,18.540001,17.799999,18.389999,18.389999,10300,-0.02066335077016579,0.008156716049848578,-0.03208265536066646,0.017145962389380598,0.017145962389380598,,,,,,,0
4,2012-09-10,18.299999,18.360001,17.84,17.860001,17.860001,18700,0.02463594486920795,0.027995519149186965,-0.0011198767570058665,-0.028819903687868575,-0.028819903687868575,0.004591197951220538,,,,,,0
5,2012-09-11,17.83,18.17,17.629998999999998,17.700001,17.700001,19900,0.007344575856238489,0.026553614319004826,-0.003954915030795925,-0.00895856612773982,-0.00895856612773982,0.013446281726198661,,,,,,1
6,2012-09-12,17.629998999999998,17.959999,17.629998999999998,17.790001,17.790001,19200,-0.008993928668132312,0.009555817338065431,-0.008993928668132312,0.005084745475438135,0.005084745475438135,0.009780741440093221,,,,,,1
7,2012-09-13,17.620001000000002,18.1,17.58,17.940001000000002,17.940001000000002,18900,-0.017837234234267862,0.008918561375776957,-0.020066944254908514,0.008431702730089974,0.008431702730089974,-0.00022298772447104653,,,,,,1
8,2012-09-14,17.950001,18.16,17.780001000000002,18.09,18.09,16800,-0.007739027086788308,0.003869541182974112,-0.017136484245439343,0.008361147805955982,0.008361147805955982,-0.011829695964621134,,,,,,1
9,2012-09-17,18.129998999999998,18.24,17.950001,18.18,18.18,15300,-0.002750330033003401,0.0033003300330032292,-0.012651210121012113,0.004975124378109541,0.004975124378109541,-0.013201287128712602,-0.013146303630362954,,,,,0
